,name,Action,Adventure,Casual,Horror,Multiplayer,Racing,RPG,Simulation,Sport,Strategy,firstReleaseDate,earlyAccess,copiesSold,price,revenue,avgPlaytime,reviewScore,publisherClass,publishers,developers,steamUrl
10707,Politica: Nothing Ideological. It's Just Business,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2024-09-07,False,30,3.99,96.0,11.68713218787287,100,Hobbyist,Festina Lente Games,Festina Lente Games,https://store.steampowered.com/app/2875900
10708,Political Party Frenzy,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-11-04,False,1,4.99,4.0,0.0,0,Hobbyist,Freemode Go LLC,Freemode Go LLC,https://store.steampowered.com/app/3266960
10709,Political Punchers: 2024 Arena,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2024-04-09,False,149,5.99,672.0,2.7128090850300857,88,Hobbyist,Gordo Gamers,DMD,https://store.steampowered.com/app/2899020
10710,Pollution,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2024-10-01,False,1,29.99,26.0,0.0,100,Hobbyist,Pollution,Pollution,https://store.steampowered.com/app/3191600
10711,Poltergeist Watcher,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-02,False,1252,6.99,7426.0,3.858984982671887,96,Hobbyist,DuckGod,DuckGod,https://store.steampowered.com/app/2926550
10712,Poly Fire,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2024-10-16,False,31,0.0,0.0,3.681929203908755,100,Hobbyist,Abdalrahman,Abdalrahman Hamid,https://store.steampowered.com/app/3255600
10713,Poly Match,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-15,False,36,2.99,55.0,1.9888431025571744,50,Hobbyist,Silesia Games,Inlogic Software,https://store.steampowered.com/app/2589650
10714,Poly Plaza,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2024-07-04,False,2256,0.0,0.0,8.99695650851354,56,Hobbyist,Victor Game Studio,Victor Game Studio,https://store.steampowered.com/app/2716030
10715,Poly-Dash,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-23,False,1,4.99,4.0,0.0,0,Hobbyist,Team Emergin,Team Emergin,https://store.steampowered.com/app/2933400
10716,PolyDestroyer,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-23,True,30,1.99,21.0,0.8322766458767294,100,Hobbyist,CrunchyCode Games,CrunchyCode Games,https://store.steampowered.com/app/2680040
10717,PolyFight,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2024-08-31,False,761,0.0,0.0,1.489354856100096,100,Hobbyist,"Laggy McStab,Little T","Laggy McStab,Little T",https://store.steampowered.com/app/2343170
10718,PolyTap,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-01,False,301,0.0,0.0,0.9197316429346618,31,Hobbyist,PolyTapOfficial,PolyTapOfficial,https://store.steampowered.com/app/3104050
10719,PolyWar,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2024-11-05,False,155,0.0,0.0,1.9131545531382104,100,Hobbyist,Pickle Games,Yavuz Yunusoğlu,https://store.steampowered.com/app/3262490
10720,PolyZ,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2024-10-05,True,182,5.69,921.0,3.898121613424661,62,Hobbyist,SSG,SSG,https://store.steampowered.com/app/2735220
10721,PolyZen Drive,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2024-01-06,False,1561,4.99,4448.0,3.628221574277703,97,Hobbyist,VitaminsizDev,VitaminsizDev,https://store.steampowered.com/app/2715060
10722,Polygon Hell,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2024-08-05,False,172,0.0,0.0,2.993721237809744,100,Hobbyist,Streetware Games,Streetware Games,https://store.steampowered.com/app/2765940
10723,Polygon In,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2024-10-24,False,18,7.99,97.0,1.5909054815261188,50,Hobbyist,Infinity Requiem Studio,Infinity Requiem Studio,https://store.steampowered.com/app/2839350
10724,Polygon of Reality,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-10-24,False,74,9.99,532.0,2.1425727404238653,100,Hobbyist,Dark Games DGG,Dark Games DGG,https://store.steampowered.com/app/1860320
10725,Polylylyrhythm,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-12-07,False,941,2.99,2532.0,3.60144263490831,100,Indie,Annulus,NamariKarte,https://store.steampowered.com/app/3006240
10726,Polyoshapes,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-27,False,284,2.99,686.0,4.57400601001974,87,Hobbyist,UnSweet,UnSweet,https://store.steampowered.com/app/2825510
10727,Polysemy‌,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2024-12-18,False,1,199.99,179.0,0.0,0,Hobbyist,Deng Jieping,Deng Jieping,https://store.steampowered.com/app/3348160
10728,Pomberito,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-06-24,False,5992,5.99,25796.0,2.0991569719299195,95,Indie,Lara the Pitbull,Lara the Pitbull,https://store.steampowered.com/app/2761100
10729,Pond Twister,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-12-19,False,15,4.99,67.0,2.82190322261977,100,Hobbyist,SmartGames,SmartGames,https://store.steampowered.com/app/3374570
10730,Poodle Clicker,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-25,False,1250,0.0,0.0,4.719699373110333,73,Hobbyist,Soyhan Yazgan,Soyhan Yazgan,https://store.steampowered.com/app/3077520
10731,Pookie has a Fantasy!,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-02-12,False,26,7.99,162.0,2.0962200589735605,100,Hobbyist,Pookie,Pookie,https://store.steampowered.com/app/2752230
10732,Pool 2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2024-11-13,False,101,4.99,424.0,0.9798827138204388,100,Hobbyist,Felix Li,Felix Li,https://store.steampowered.com/app/2601390
10733,Pool Party,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2024-05-16,False,241,19.99,4168.0,2.276420002857777,80,Indie,Mindscape,Lakeview Games,https://store.steampowered.com/app/1777790
10734,Poon Puzzle,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-03-28,False,3236,3.99,9435.0,3.2874822824401506,93,Indie,Shmoops Games,Shmoops Games,https://store.steampowered.com/app/2587890
10735,Poop,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-07-04,False,23908,0.0,0.0,0.0,60,Hobbyist,thug lifers,thug lifers,https://store.steampowered.com/app/1506810
10736,Poop Spotter ~ The game to improve the quality of poop~,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-10,False,2511,2.99,4954.0,3.8697693350667706,91,Hobbyist,EXO Games,EXO Games,https://store.steampowered.com/app/2892530
10737,Poop on RED,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-12-23,False,1,1.99,1.0,0.0,100,Hobbyist,Cheng Li,Cheng Li,https://store.steampowered.com/app/3379220
10738,Poor Man's Adventure: Narco Sub Simulator,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2024-06-26,False,15,5.99,13.0,1.0,100,Hobbyist,laggyluk,laggyluk,https://store.steampowered.com/app/2451280
10739,Poor Thief,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-29,False,1,199.99,179.0,0.2393939393939393,100,Hobbyist,Rawi Studio,Rawi Studio,https://store.steampowered.com/app/2931040
10740,Poorzzle - Puzzle Alive,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2024-03-13,False,7,14.99,75.0,0.3653167740717015,22,Hobbyist,YMQWORKS,YMQWORKS,https://store.steampowered.com/app/2782600
10741,Pop Art,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-24,False,30,6.99,188.0,23.691658975065508,100,Hobbyist,Oleksiy Shtykov,Oleksiy Shtykov,https://store.steampowered.com/app/3034710
10742,Pop the Corn: Kernel Clicker,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-10-26,False,30,5.99,161.0,2.849832232244621,100,Hobbyist,Jolly Dumpling,Jolly Dumpling,https://store.steampowered.com/app/3271530
10743,PopIt!,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-24,False,30,0.99,26.0,0.0,100,Hobbyist,DRU Games,DRU Games,https://store.steampowered.com/app/3138280
10744,PopSlinger Vol. 2 - Loveless,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-10-09,False,51,14.99,688.0,5.753440435610488,100,Hobbyist,Funky Can Creative,Funky Can Creative,https://store.steampowered.com/app/3195370
10745,Popcorn Fever,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2024-10-25,False,272,4.99,1039.0,4.878810839649144,100,Hobbyist,Yunicorn Studio,Yunicorn Studio,https://store.steampowered.com/app/3035090
10746,Popcorn!,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-03,False,63,4.99,251.0,1.3430535256422984,86,Hobbyist,Reclaimed Studios,Reclaimed Studios,https://store.steampowered.com/app/3073930
10747,Popmoji,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-08,False,272,2.99,579.0,7.407293175387107,94,Hobbyist,TheShelfman,TheShelfman,https://store.steampowered.com/app/2746220
10748,Popper Lands Colony,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-28,False,30,6.99,188.0,8.010317191078691,100,Hobbyist,Seven Sails Games,Seven Sails Games,https://store.steampowered.com/app/2639610
10749,Population Goals!,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-23,False,1,3.99,3.0,0.0,0,Hobbyist,Thirty55 Design,Thirty55 Design,https://store.steampowered.com/app/2848190
10750,Populous™,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2024-03-07,False,5401,4.99,10348.0,3.832125437281485,86,AAA,Electronic Arts,Bullfrog Productions,https://store.steampowered.com/app/2203860
10751,Populous™ II: Trials of the Olympian Gods,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2024-03-07,False,3001,4.99,5680.0,10.5333917012428,65,AAA,Electronic Arts,Bullfrog Productions,https://store.steampowered.com/app/2616450
10752,Populous™: The Beginning,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2024-03-07,False,15382,4.99,31180.0,0.0,90,AAA,Electronic Arts,Bullfrog Productions,https://store.steampowered.com/app/2616430
10753,PortalBox,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-10-11,False,159,4.99,597.0,6.04037984557498,89,Hobbyist,FancygodGame,FancygodGame,https://store.steampowered.com/app/2891210
10754,Portrait of a Cornish Woman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-10-22,False,15,7.99,75.0,2.31636082348163,100,Hobbyist,TasteT Games,TasteT Games,https://store.steampowered.com/app/3271430
10755,Portrait of a Torn,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-10-24,False,470,6.99,2537.0,2.804573100933424,85,Indie,Poysky Productions,Indigo Studios - Interactive Stories,https://store.steampowered.com/app/3059500
10756,Ports Of Call Deluxe 3D 2024,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2024-05-11,False,761,14.99,9965.0,25.2704702313574,67,Indie,Dipl. Ing. Rolf-Dieter Klein,Dipl. Ing. Rolf-Dieter Klein,https://store.steampowered.com/app/2942050
10757,Poseidon,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-05-30,False,45,0.99,29.0,1.07262498861833,40,Indie,Ghost_RUS Games,Ghost_RUS Games,https://store.steampowered.com/app/2994850
10758,Positron,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2024-11-21,True,94,14.99,1015.0,1.5568358547319578,100,Hobbyist,Retroburn,Retroburn,https://store.steampowered.com/app/374780
10759,PostLife,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2024-08-09,False,65,4.99,174.0,2.279972857340661,67,Hobbyist,Awakecore,Awakecore,https://store.steampowered.com/app/2902560
10760,Postbound!,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-22,False,1,3.99,3.0,0.0,0,Hobbyist,Adelheid Software Ltd.,Adelheid Software Ltd.,https://store.steampowered.com/app/2788760
10761,Postponed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-12,False,70568,0.0,0.0,2.1529094225114345,78,Hobbyist,Postponed,Postponed,https://store.steampowered.com/app/3096730
10762,Potato,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2024-07-19,False,2239,0.0,0.0,48.80941789483128,59,Hobbyist,Alchemist Game Studios LLC,Alchemist Game Studios LLC,https://store.steampowered.com/app/3080810
10763,Potato Arena,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2024-03-26,True,204,9.99,1575.0,4.375531410560133,85,Hobbyist,Erik Games,Erik Games,https://store.steampowered.com/app/1937540
10764,Potato Salad,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-16,False,62,2.99,154.0,1.3862127971828333,83,Hobbyist,GZ Storm,GZ Storm,https://store.steampowered.com/app/2855740
10765,Potato Vs Potato,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2024-08-26,False,434,0.0,0.0,27.984791453490683,38,Hobbyist,Mage Studioz,Mage Studioz,https://store.steampowered.com/app/3122740
10766,Potion Problem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-05-21,False,30,7.99,215.0,2.2710034888637822,100,Hobbyist,Rapatika Games,Rapatika Games,https://store.steampowered.com/app/2862360
10767,Potion Seller,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-12-27,False,11,1.99,14.0,0.6611111111111111,100,Hobbyist,GCWD LLC,GCWD LLC,https://store.steampowered.com/app/3368360
10768,Potion Wilds,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2024-12-12,False,15,11.99,161.0,3.858699214582765,100,Hobbyist,Amotoplay,Amotoplay,https://store.steampowered.com/app/2115180
10769,Potions In Motion,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-10-31,False,28,1.99,40.0,1.803658462411229,100,Hobbyist,Three-Eared Bear,Three-Eared Bear,https://store.steampowered.com/app/3200500
10770,Potions: A Curious Tale,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2024-03-07,False,7765,19.99,131823.0,7.119259367629216,91,Indie,Stumbling Cat,Stumbling Cat,https://store.steampowered.com/app/378690
10771,Potty Knight Saga,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2024-03-06,False,795,5.99,4534.0,3.695391433654379,96,Indie,PLAY Mephistowaltz,PLAY Mephistowaltz,https://store.steampowered.com/app/2728950
10772,Poveglia: The Island of Non Return,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-12-20,True,53,14.99,715.0,2.533928807659022,88,Hobbyist,WBStudios Games,INTI Game Productions,https://store.steampowered.com/app/2260450
10773,Pow Vista,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2024-06-06,False,725,0.0,0.0,78.81704026022108,63,Hobbyist,Aram Audio LLC,Aram Audio LLC,https://store.steampowered.com/app/2512620
10774,Power Gem Fetcher,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-12,False,1,0.99,0.0,0.0,0,Hobbyist,AlgumaCoisa Studio,Lucas Paes Barreto Janela,https://store.steampowered.com/app/3262190
10775,Power Grid,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2024-07-08,False,536,9.99,4299.0,6.187908637131733,52,Indie,"Brettspielwelt GmbH,Thunderworks Games",Brettspielwelt GmbH,https://store.steampowered.com/app/2983910
10776,Power Network Tycoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2024-02-12,True,191,14.99,2209.0,3.739385313254578,100,Hobbyist,David Made This,David Made This,https://store.steampowered.com/app/2429930
10777,Power Solenoid,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-09,False,56,7.99,379.0,1.8674487327729856,100,Hobbyist,Jupitron,Jupitron,https://store.steampowered.com/app/2323340
10778,Power of Petanque,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2024-07-31,False,184,9.99,1427.0,8.06889169312836,100,Hobbyist,Waïju,Waïju,https://store.steampowered.com/app/2075480
10779,PowerCharge,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2024-11-08,False,1,9.99,8.0,116.75131784791752,100,Hobbyist,Cody Suthers,waleedzo,https://store.steampowered.com/app/2485330
10780,Powerlust,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2024-02-19,True,1441,19.99,21455.0,9.777996354545133,68,Indie,Bart Mamzer,Bart Mamzer,https://store.steampowered.com/app/1829520
10781,Pragmatics,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2024-12-25,False,1,79.99,71.0,0.0,0,Hobbyist,Zhang Huiqin,Zhang Huiqin,https://store.steampowered.com/app/3396320
10782,Pralai Song of The Last Empire,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-02,False,203,0.0,0.0,3.8558103788918254,100,Hobbyist,InfiniteLand Game,"KeanFah,Dimsumcat",https://store.steampowered.com/app/3012660
10783,Prank Heart,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,False,15,4.99,67.0,0.0,100,Hobbyist,Tech Geeks,Tech Geeks,https://store.steampowered.com/app/2654360
10784,Pre Dusk,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-18,False,179,4.99,692.0,2.275151769469229,93,Hobbyist,Okba Amrate,Okba Amrate,https://store.steampowered.com/app/1721680
10785,Precision Point VR,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2024-01-25,True,15,14.99,202.0,0.0,0,Hobbyist,Render Reality Studio,Render Reality Studio,https://store.steampowered.com/app/2557770
10786,Predictile,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-20,False,1,4.99,4.0,0.0,0,Hobbyist,AbstrCAT,AbstrCAT,https://store.steampowered.com/app/3012290
10787,Preface: Undiscovered World,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-12-05,True,2222,0.0,0.0,0.7066213227610307,34,Hobbyist,PLAYERUNKNOWN Productions,PLAYERUNKNOWN Productions,https://store.steampowered.com/app/2820060
10788,Prehistoric Gal,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2024-04-09,False,67,4.99,271.0,3.557321906104829,100,Indie,lightUP,lightUP,https://store.steampowered.com/app/2849010
10789,Presence Lookout,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-16,True,1,4.99,4.0,1.6341880465117822,100,Hobbyist,ChrisPatrol,HeadArrow,https://store.steampowered.com/app/2365960
10790,Preserve,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-08,True,15391,12.49,150033.0,5.482913153795448,0,Indie,Grindstone,Bitmap Galaxy,https://store.steampowered.com/app/2109270
10791,President 47,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2024-09-30,False,45,0.99,36.0,2.046407282688592,88,Hobbyist,2kblater,2kblater,https://store.steampowered.com/app/3138640
10792,President Race,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2024-10-02,False,15,2.99,28.0,0.0,100,Hobbyist,BuffGames,"WolffWare,BuffGames",https://store.steampowered.com/app/2714580
10793,Presidential Beatdown,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-08,False,46,4.99,148.0,0.739290730886629,100,Hobbyist,Eternal Studios,Eternal Studios,https://store.steampowered.com/app/3243250
10794,Presidents Tower Defense,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2024-10-18,False,4238,0.0,234.1604250088096,3.771021440683501,88,Hobbyist,Bools,Bools,https://store.steampowered.com/app/2761240
10795,Press Any Key,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-17,False,6853,0.0,0.0,2.688641810998828,0,Indie,LostVolBytes,LostVolBytes,https://store.steampowered.com/app/2914320
10796,Press Paws: Idle Clicker,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-25,False,1,1.99,4.0,7.08313593477331,100,Hobbyist,Black Cat Games,Black Cat Games,https://store.steampowered.com/app/3095780
10797,Pretty Agent,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2024-08-30,False,222,4.99,897.0,2.159522949616869,89,Indie,MCGame,MCGame,https://store.steampowered.com/app/3085700
10798,Pretty Girls Pop Match,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-18,False,51,4.99,203.0,1.9276635048823647,100,Indie,Zoo Corporation,Zoo Corporation,https://store.steampowered.com/app/3063120
10799,Prey of the Night,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-12-13,False,15,4.99,53.0,2.5260516611050337,100,Hobbyist,White Clover Studios,White Clover Studios,https://store.steampowered.com/app/3294230
10800,Price of Knowledge,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-11,False,1,1.99,1.0,0.0,0,Hobbyist,Dark Mind,Dark Mind,https://store.steampowered.com/app/3041180
10801,Pricolage -IDOLIZED-,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-19,False,9517,7.99,56562.0,1.8187398711929483,74,Indie,Annulus,HIJIKI,https://store.steampowered.com/app/2510890
10802,Priest With a Gun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-16,False,423,0.0,0.0,7.361671370909762,100,Hobbyist,Beno Games,Beno Games,https://store.steampowered.com/app/2967190
10803,Primal Chronicles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2024-11-06,False,711,0.0,0.0,1.4609063103083424,64,Hobbyist,Fables of wits,Fables of wits,https://store.steampowered.com/app/2874210
10804,Primal Fear,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-20,False,30,5.99,161.0,2.998590570303432,100,Hobbyist,Connor White,Connor White,https://store.steampowered.com/app/3329080
10805,Primal Rift,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2024-10-13,False,33,7.99,171.0,2.8994729194801816,86,Hobbyist,Uwls Software,Uwls Software,https://store.steampowered.com/app/2405020
10806,Primal Slideee,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2024-07-13,False,340,0.0,0.0,3.15072167093358,89,Indie,Gonggamorecontents Inc.,Hobakba Games,https://store.steampowered.com/app/3069190
10807,Primateria,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-01-08,False,3205,11.99,30163.0,10.68720474733388,86,Indie,Surefire.Games,Yfrit Games,https://store.steampowered.com/app/1397130
10808,Prime,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2024-02-21,False,1,0.99,0.0,0.0,0,Hobbyist,Giuliano D'Oronzo,SkyCat Games,https://store.steampowered.com/app/2802080
10809,Prime Agents,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2024-07-26,True,30,14.99,364.0,2.26695762469137,100,Hobbyist,ULTRABUFF ENTERTAINMENT,ULTRABUFF ENTERTAINMENT,https://store.steampowered.com/app/2983500
10810,Prime Mosaic,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-08,False,1,4.99,4.0,0.0,0,Hobbyist,Seven Sails Games,Seven Sails Games,https://store.steampowered.com/app/3053400
10811,Primitive Society Simulator,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2024-02-26,True,14966,19.99,250283.0,23.496734197757178,85,Indie,YSH Games,YSH BigDove,https://store.steampowered.com/app/1876880
10812,Primordial Soup,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-14,False,1,17.99,16.0,0.0,0,Hobbyist,Almost Human Media,"Ethan Summers,Alex Lamb,Nainoa Faulkner-Jackson,Lauren Hanf,Ramsey Antrim-Kerr,Kieran Wright,Anne-Marie Napoli",https://store.steampowered.com/app/781450
10813,Prince Arthur Monsters of Albion,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2024-09-23,False,1,9.99,8.0,0.0,0,Hobbyist,JBOStudios,"Jason Bowen,Oliver Chappell",https://store.steampowered.com/app/3182320
10814,Prince Rystiya's Starfleet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-12-06,False,163,0.0,0.0,1.5010318598725036,100,Hobbyist,Rystiya,"Rystiya,SMU Guildhall",https://store.steampowered.com/app/3165700
10815,Prince Rystiya's Starship,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2024-12-06,False,34,0.0,0.0,0.0,100,Hobbyist,Rystiya,"Rystiya,SMU Guildhall",https://store.steampowered.com/app/3165490
10816,Prince of Persia The Lost Crown,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-08,False,67921,39.99,1515442.0,0.0,84,AAA,Ubisoft,Ubisoft Montpellier,https://store.steampowered.com/app/2751000
10817,Princess Chessboard,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-04-11,False,9,2.99,21.0,1.0897393398994335,83,Hobbyist,Mamori Games,Mamori Games,https://store.steampowered.com/app/2509130
10818,Princess Knight's Mission ~ Anna's Marvelous Adventures ~,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2024-05-09,False,346,14.99,3772.0,3.8745041498947,93,Indie,Hanabi Games,キリンジェット,https://store.steampowered.com/app/2646300
10819,Princess Maker 2 Regeneration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-07-10,False,3860,39.99,125860.0,9.527061520984306,62,Indie,Bliss Brain,"Bliss Brain,Monkey Craft",https://store.steampowered.com/app/2311530
